Historia,Estrellas,Promedio,Límite maximo,Límite mínimo,,,,Promedio,97.48647005
513,171,97.48647005,175.3022377,19.67070244,,,,,
514,47,97.48647005,175.3022377,19.67070244,,,,,
515,40,97.48647005,175.3022377,19.67070244,,,,,
516,101,97.48647005,175.3022377,19.67070244,,,,,
517,58,97.48647005,175.3022377,19.67070244,,,,,
518,217,97.48647005,175.3022377,19.67070244,,,,,
519,75,97.48647005,175.3022377,19.67070244,,,,,
520,47,97.48647005,175.3022377,19.67070244,,,,,
521,67,97.48647005,175.3022377,19.67070244,,,,,
522,126,97.48647005,175.3022377,19.67070244,,,,,
523,164,97.48647005,175.3022377,19.67070244,,,,,
524,70,97.48647005,175.3022377,19.67070244,,,,,
525,39,97.48647005,175.3022377,19.67070244,,,,,
526,48,97.48647005,175.3022377,19.67070244,,,,,
527,34,97.48647005,175.3022377,19.67070244,,,,,
528,59,97.48647005,175.3022377,19.67070244,,,,,
529,27,97.48647005,175.3022377,19.67070244,,,,,
530,137,97.48647005,175.3022377,19.67070244,,,,,
531,115,97.48647005,175.3022377,19.67070244,,,,,
532,209,97.48647005,175.3022377,19.67070244,,,,,
533,46,97.48647005,175.3022377,19.67070244,,,,,
534,198,97.48647005,175.3022377,19.67070244,,,,,
535,42,97.48647005,175.3022377,19.67070244,,,,,
536,30,97.48647005,175.3022377,19.67070244,,,,,
537,87,97.48647005,175.3022377,19.67070244,,,,,
538,84,97.48647005,175.3022377,19.67070244,,,,,
539,141,97.48647005,175.3022377,19.67070244,,,,,
540,98,97.48647005,175.3022377,19.67070244,,,,,
541,126,97.48647005,175.3022377,19.67070244,,,,,
542,77,97.48647005,175.3022377,19.67070244,,,,,
543,48,97.48647005,175.3022377,19.67070244,,,,,
544,248,97.48647005,175.3022377,19.67070244,,,,,
545,62,97.48647005,175.3022377,19.67070244,,,,,
546,54,97.48647005,175.3022377,19.67070244,,,,,
547,61,97.48647005,175.3022377,19.67070244,,,,,
548,241,97.48647005,175.3022377,19.67070244,,,,,
549,47,97.48647005,175.3022377,19.67070244,,,,,
550,25,97.48647005,175.3022377,19.67070244,,,,,
551,50,97.48647005,175.3022377,19.67070244,,,,,
552,176,97.48647005,175.3022377,19.67070244,,,,,
553,26,97.48647005,175.3022377,19.67070244,,,,,
554,89,97.48647005,175.3022377,19.67070244,,,,,
555,119,97.48647005,175.3022377,19.67070244,,,,,
556,67,97.48647005,175.3022377,19.67070244,,,,,
557,45,97.48647005,175.3022377,19.67070244,,,,,
558,112,97.48647005,175.3022377,19.67070244,,,,,
559,49,97.48647005,175.3022377,19.67070244,,,,,
560,137,97.48647005,175.3022377,19.67070244,,,,,
561,61,97.48647005,175.3022377,19.67070244,,,,,
562,18,97.48647005,175.3022377,19.67070244,,,,,
563,181,97.48647005,175.3022377,19.67070244,,,,,
564,53,97.48647005,175.3022377,19.67070244,,,,,
565,23,97.48647005,175.3022377,19.67070244,,,,,
566,213,97.48647005,175.3022377,19.67070244,,,,,
567,96,97.48647005,175.3022377,19.67070244,,,,,
568,72,97.48647005,175.3022377,19.67070244,,,,,
569,157,97.48647005,175.3022377,19.67070244,,,,,
570,186,97.48647005,175.3022377,19.67070244,,,,,
571,27,97.48647005,175.3022377,19.67070244,,,,,
572,25,97.48647005,175.3022377,19.67070244,,,,,
573,45,97.48647005,175.3022377,19.67070244,,,,,
574,166,97.48647005,175.3022377,19.67070244,,,,,
575,67,97.48647005,175.3022377,19.67070244,,,,,
576,182,97.48647005,175.3022377,19.67070244,,,,,
577,62,97.48647005,175.3022377,19.67070244,,,,,
578,221,97.48647005,175.3022377,19.67070244,,,,,
579,72,97.48647005,175.3022377,19.67070244,,,,,
580,16,97.48647005,175.3022377,19.67070244,,,,,
581,236,97.48647005,175.3022377,19.67070244,,,,,
582,72,97.48647005,175.3022377,19.67070244,,,,,
583,204,97.48647005,175.3022377,19.67070244,,,,,
584,32,97.48647005,175.3022377,19.67070244,,,,,
585,218,97.48647005,175.3022377,19.67070244,,,,,
586,69,97.48647005,175.3022377,19.67070244,,,,,
587,68,97.48647005,175.3022377,19.67070244,,,,,
588,63,97.48647005,175.3022377,19.67070244,,,,,
589,143,97.48647005,175.3022377,19.67070244,,,,,
590,43,97.48647005,175.3022377,19.67070244,,,,,
591,33,97.48647005,175.3022377,19.67070244,,,,,
592,124,97.48647005,175.3022377,19.67070244,,,,,
593,189,97.48647005,175.3022377,19.67070244,,,,,
594,51,97.48647005,175.3022377,19.67070244,,,,,
595,93,97.48647005,175.3022377,19.67070244,,,,,
596,12,97.48647005,175.3022377,19.67070244,,,,,
597,5,97.48647005,175.3022377,19.67070244,,,,,
598,197,97.48647005,175.3022377,19.67070244,,,,,
599,74,97.48647005,175.3022377,19.67070244,,,,,
600,48,97.48647005,175.3022377,19.67070244,,,,,
601,252,97.48647005,175.3022377,19.67070244,,,,,
602,69,97.48647005,175.3022377,19.67070244,,,,,
603,16,97.48647005,175.3022377,19.67070244,,,,,
604,180,97.48647005,175.3022377,19.67070244,,,,,
605,30,97.48647005,175.3022377,19.67070244,,,,,
606,59,97.48647005,175.3022377,19.67070244,,,,,
607,232,97.48647005,175.3022377,19.67070244,,,,,
608,26,97.48647005,175.3022377,19.67070244,,,,,
609,161,97.48647005,175.3022377,19.67070244,,,,,
610,34,97.48647005,175.3022377,19.67070244,,,,,
611,94,97.48647005,175.3022377,19.67070244,,,,,
612,97,97.48647005,175.3022377,19.67070244,,,,,
613,43,97.48647005,175.3022377,19.67070244,,,,,
614,190,97.48647005,175.3022377,19.67070244,,,,,
615,56,97.48647005,175.3022377,19.67070244,,,,,
616,40,97.48647005,175.3022377,19.67070244,,,,,
617,113,97.48647005,175.3022377,19.67070244,,,,,
618,40,97.48647005,175.3022377,19.67070244,,,,,
619,21,97.48647005,175.3022377,19.67070244,,,,,
620,143,97.48647005,175.3022377,19.67070244,,,,,
621,62,97.48647005,175.3022377,19.67070244,,,,,
622,226,97.48647005,175.3022377,19.67070244,,,,,
623,44,97.48647005,175.3022377,19.67070244,,,,,
624,170,97.48647005,175.3022377,19.67070244,,,,,
625,121,97.48647005,175.3022377,19.67070244,,,,,
626,33,97.48647005,175.3022377,19.67070244,,,,,
627,54,97.48647005,175.3022377,19.67070244,,,,,
628,100,97.48647005,175.3022377,19.67070244,,,,,
629,26,97.48647005,175.3022377,19.67070244,,,,,
630,24,97.48647005,175.3022377,19.67070244,,,,,
631,66,97.48647005,175.3022377,19.67070244,,,,,
632,51,97.48647005,175.3022377,19.67070244,,,,,
633,191,97.48647005,175.3022377,19.67070244,,,,,
634,42,97.48647005,175.3022377,19.67070244,,,,,
635,147,97.48647005,175.3022377,19.67070244,,,,,
636,53,97.48647005,175.3022377,19.67070244,,,,,
637,68,97.48647005,175.3022377,19.67070244,,,,,
638,18,97.48647005,175.3022377,19.67070244,,,,,
639,110,97.48647005,175.3022377,19.67070244,,,,,
640,43,97.48647005,175.3022377,19.67070244,,,,,
641,25,97.48647005,175.3022377,19.67070244,,,,,
642,29,97.48647005,175.3022377,19.67070244,,,,,
643,118,97.48647005,175.3022377,19.67070244,,,,,
644,13,97.48647005,175.3022377,19.67070244,,,,,
645,199,97.48647005,175.3022377,19.67070244,,,,,
646,107,97.48647005,175.3022377,19.67070244,,,,,
647,56,97.48647005,175.3022377,19.67070244,,,,,
648,185,97.48647005,175.3022377,19.67070244,,,,,
649,175,97.48647005,175.3022377,19.67070244,,,,,
650,51,97.48647005,175.3022377,19.67070244,,,,,
651,70,97.48647005,175.3022377,19.67070244,,,,,
652,64,97.48647005,175.3022377,19.67070244,,,,,
653,50,97.48647005,175.3022377,19.67070244,,,,,
654,181,97.48647005,175.3022377,19.67070244,,,,,
655,178,97.48647005,175.3022377,19.67070244,,,,,
656,139,97.48647005,175.3022377,19.67070244,,,,,
657,47,97.48647005,175.3022377,19.67070244,,,,,
658,183,97.48647005,175.3022377,19.67070244,,,,,
659,23,97.48647005,175.3022377,19.67070244,,,,,
660,6,97.48647005,175.3022377,19.67070244,,,,,
661,183,97.48647005,175.3022377,19.67070244,,,,,
662,78,97.48647005,175.3022377,19.67070244,,,,,
663,39,97.48647005,175.3022377,19.67070244,,,,,
664,163,97.48647005,175.3022377,19.67070244,,,,,
665,12,97.48647005,175.3022377,19.67070244,,,,,
666,7,97.48647005,175.3022377,19.67070244,,,,,
667,319,97.48647005,175.3022377,19.67070244,,,,,
668,99,97.48647005,175.3022377,19.67070244,,,,,
669,131,97.48647005,175.3022377,19.67070244,,,,,
670,151,97.48647005,175.3022377,19.67070244,,,,,
671,46,97.48647005,175.3022377,19.67070244,,,,,
672,112,97.48647005,175.3022377,19.67070244,,,,,
673,74,97.48647005,175.3022377,19.67070244,,,,,
674,35,97.48647005,175.3022377,19.67070244,,,,,
675,112,97.48647005,175.3022377,19.67070244,,,,,
676,227,97.48647005,175.3022377,19.67070244,,,,,
677,27,97.48647005,175.3022377,19.67070244,,,,,
678,14,97.48647005,175.3022377,19.67070244,,,,,
679,75,97.48647005,175.3022377,19.67070244,,,,,
680,71,97.48647005,175.3022377,19.67070244,,,,,
681,253,97.48647005,175.3022377,19.67070244,,,,,
682,80,97.48647005,175.3022377,19.67070244,,,,,
683,29,97.48647005,175.3022377,19.67070244,,,,,
684,92,97.48647005,175.3022377,19.67070244,,,,,
685,56,97.48647005,175.3022377,19.67070244,,,,,
686,93,97.48647005,175.3022377,19.67070244,,,,,
687,54,97.48647005,175.3022377,19.67070244,,,,,
688,155,97.48647005,175.3022377,19.67070244,,,,,
689,67,97.48647005,175.3022377,19.67070244,,,,,
690,31,97.48647005,175.3022377,19.67070244,,,,,
691,19,97.48647005,175.3022377,19.67070244,,,,,
692,133,97.48647005,175.3022377,19.67070244,,,,,
693,57,97.48647005,175.3022377,19.67070244,,,,,
694,46,97.48647005,175.3022377,19.67070244,,,,,
695,80,97.48647005,175.3022377,19.67070244,,,,,
696,215,97.48647005,175.3022377,19.67070244,,,,,
697,111,97.48647005,175.3022377,19.67070244,,,,,
698,68,97.48647005,175.3022377,19.67070244,,,,,
699,34,97.48647005,175.3022377,19.67070244,,,,,
700,172,97.48647005,175.3022377,19.67070244,,,,,
701,35,97.48647005,175.3022377,19.67070244,,,,,
702,88,97.48647005,175.3022377,19.67070244,,,,,
703,259,97.48647005,175.3022377,19.67070244,,,,,
704,68,97.48647005,175.3022377,19.67070244,,,,,
705,131,97.48647005,175.3022377,19.67070244,,,,,
706,103,97.48647005,175.3022377,19.67070244,,,,,
707,33,97.48647005,175.3022377,19.67070244,,,,,
708,36,97.48647005,175.3022377,19.67070244,,,,,
709,18,97.48647005,175.3022377,19.67070244,,,,,
710,26,97.48647005,175.3022377,19.67070244,,,,,
711,18,97.48647005,175.3022377,19.67070244,,,,,
712,78,97.48647005,175.3022377,19.67070244,,,,,
713,31,97.48647005,175.3022377,19.67070244,,,,,
714,95,97.48647005,175.3022377,19.67070244,,,,,
715,71,97.48647005,175.3022377,19.67070244,,,,,
716,48,97.48647005,175.3022377,19.67070244,,,,,
717,233,97.48647005,175.3022377,19.67070244,,,,,
718,48,97.48647005,175.3022377,19.67070244,,,,,
719,279,97.48647005,175.3022377,19.67070244,,,,,
720,73,97.48647005,175.3022377,19.67070244,,,,,
721,9,97.48647005,175.3022377,19.67070244,,,,,
722,264,97.48647005,175.3022377,19.67070244,,,,,
723,74,97.48647005,175.3022377,19.67070244,,,,,
724,86,97.48647005,175.3022377,19.67070244,,,,,
725,49,97.48647005,175.3022377,19.67070244,,,,,
726,42,97.48647005,175.3022377,19.67070244,,,,,
727,153,97.48647005,175.3022377,19.67070244,,,,,
728,107,97.48647005,175.3022377,19.67070244,,,,,
729,24,97.48647005,175.3022377,19.67070244,,,,,
730,53,97.48647005,175.3022377,19.67070244,,,,,
731,160,97.48647005,175.3022377,19.67070244,,,,,
732,75,97.48647005,175.3022377,19.67070244,,,,,
733,154,97.48647005,175.3022377,19.67070244,,,,,
734,55,97.48647005,175.3022377,19.67070244,,,,,
735,35,97.48647005,175.3022377,19.67070244,,,,,
736,74,97.48647005,175.3022377,19.67070244,,,,,
737,149,97.48647005,175.3022377,19.67070244,,,,,
738,136,97.48647005,175.3022377,19.67070244,,,,,
739,49,97.48647005,175.3022377,19.67070244,,,,,
740,95,97.48647005,175.3022377,19.67070244,,,,,
741,28,97.48647005,175.3022377,19.67070244,,,,,
742,50,97.48647005,175.3022377,19.67070244,,,,,
743,212,97.48647005,175.3022377,19.67070244,,,,,
744,70,97.48647005,175.3022377,19.67070244,,,,,
745,42,97.48647005,175.3022377,19.67070244,,,,,
746,222,97.48647005,175.3022377,19.67070244,,,,,
747,114,97.48647005,175.3022377,19.67070244,,,,,
748,30,97.48647005,175.3022377,19.67070244,,,,,
749,23,97.48647005,175.3022377,19.67070244,,,,,
750,88,97.48647005,175.3022377,19.67070244,,,,,
751,72,97.48647005,175.3022377,19.67070244,,,,,
752,41,97.48647005,175.3022377,19.67070244,,,,,
753,207,97.48647005,175.3022377,19.67070244,,,,,
754,24,97.48647005,175.3022377,19.67070244,,,,,
755,248,97.48647005,175.3022377,19.67070244,,,,,
756,28,97.48647005,175.3022377,19.67070244,,,,,
757,265,97.48647005,175.3022377,19.67070244,,,,,
758,211,97.48647005,175.3022377,19.67070244,,,,,
759,130,97.48647005,175.3022377,19.67070244,,,,,
760,197,97.48647005,175.3022377,19.67070244,,,,,
761,91,97.48647005,175.3022377,19.67070244,,,,,
762,79,97.48647005,175.3022377,19.67070244,,,,,
763,30,97.48647005,175.3022377,19.67070244,,,,,
764,248,97.48647005,175.3022377,19.67070244,,,,,
765,192,97.48647005,175.3022377,19.67070244,,,,,
766,78,97.48647005,175.3022377,19.67070244,,,,,
767,219,97.48647005,175.3022377,19.67070244,,,,,
768,80,97.48647005,175.3022377,19.67070244,,,,,
769,218,97.48647005,175.3022377,19.67070244,,,,,
770,36,97.48647005,175.3022377,19.67070244,,,,,
771,173,97.48647005,175.3022377,19.67070244,,,,,
772,22,97.48647005,175.3022377,19.67070244,,,,,
773,62,97.48647005,175.3022377,19.67070244,,,,,
774,207,97.48647005,175.3022377,19.67070244,,,,,
775,71,97.48647005,175.3022377,19.67070244,,,,,
776,51,97.48647005,175.3022377,19.67070244,,,,,
777,142,97.48647005,175.3022377,19.67070244,,,,,
778,87,97.48647005,175.3022377,19.67070244,,,,,
779,76,97.48647005,175.3022377,19.67070244,,,,,
780,32,97.48647005,175.3022377,19.67070244,,,,,
781,158,97.48647005,175.3022377,19.67070244,,,,,
782,156,97.48647005,175.3022377,19.67070244,,,,,
783,77,97.48647005,175.3022377,19.67070244,,,,,
784,176,97.48647005,175.3022377,19.67070244,,,,,
785,39,97.48647005,175.3022377,19.67070244,,,,,
786,106,97.48647005,175.3022377,19.67070244,,,,,
787,47,97.48647005,175.3022377,19.67070244,,,,,
788,261,97.48647005,175.3022377,19.67070244,,,,,
789,37,97.48647005,175.3022377,19.67070244,,,,,
790,51,97.48647005,175.3022377,19.67070244,,,,,
791,36,97.48647005,175.3022377,19.67070244,,,,,
792,23,97.48647005,175.3022377,19.67070244,,,,,
793,46,97.48647005,175.3022377,19.67070244,,,,,
794,45,97.48647005,175.3022377,19.67070244,,,,,
795,151,97.48647005,175.3022377,19.67070244,,,,,
796,37,97.48647005,175.3022377,19.67070244,,,,,
797,21,97.48647005,175.3022377,19.67070244,,,,,
798,183,97.48647005,175.3022377,19.67070244,,,,,
799,73,97.48647005,175.3022377,19.67070244,,,,,
800,43,97.48647005,175.3022377,19.67070244,,,,,
801,92,97.48647005,175.3022377,19.67070244,,,,,
802,82,97.48647005,175.3022377,19.67070244,,,,,
803,111,97.48647005,175.3022377,19.67070244,,,,,
804,60,97.48647005,175.3022377,19.67070244,,,,,
805,52,97.48647005,175.3022377,19.67070244,,,,,
806,245,97.48647005,175.3022377,19.67070244,,,,,
807,83,97.48647005,175.3022377,19.67070244,,,,,
808,35,97.48647005,175.3022377,19.67070244,,,,,
809,32,97.48647005,175.3022377,19.67070244,,,,,
810,167,97.48647005,175.3022377,19.67070244,,,,,
811,73,97.48647005,175.3022377,19.67070244,,,,,
812,53,97.48647005,175.3022377,19.67070244,,,,,
813,231,97.48647005,175.3022377,19.67070244,,,,,
814,94,97.48647005,175.3022377,19.67070244,,,,,
815,35,97.48647005,175.3022377,19.67070244,,,,,
816,103,97.48647005,175.3022377,19.67070244,,,,,
817,57,97.48647005,175.3022377,19.67070244,,,,,
818,20,97.48647005,175.3022377,19.67070244,,,,,
819,104,97.48647005,175.3022377,19.67070244,,,,,
820,252,97.48647005,175.3022377,19.67070244,,,,,
821,58,97.48647005,175.3022377,19.67070244,,,,,
822,59,97.48647005,175.3022377,19.67070244,,,,,
823,10,97.48647005,175.3022377,19.67070244,,,,,
824,220,97.48647005,175.3022377,19.67070244,,,,,
825,30,97.48647005,175.3022377,19.67070244,,,,,
826,227,97.48647005,175.3022377,19.67070244,,,,,
827,41,97.48647005,175.3022377,19.67070244,,,,,
828,205,97.48647005,175.3022377,19.67070244,,,,,
829,20,97.48647005,175.3022377,19.67070244,,,,,
830,118,97.48647005,175.3022377,19.67070244,,,,,
831,246,97.48647005,175.3022377,19.67070244,,,,,
832,65,97.48647005,175.3022377,19.67070244,,,,,
833,23,97.48647005,175.3022377,19.67070244,,,,,
834,190,97.48647005,175.3022377,19.67070244,,,,,
835,114,97.48647005,175.3022377,19.67070244,,,,,
836,27,97.48647005,175.3022377,19.67070244,,,,,
837,168,97.48647005,175.3022377,19.67070244,,,,,
838,144,97.48647005,175.3022377,19.67070244,,,,,
839,41,97.48647005,175.3022377,19.67070244,,,,,
840,191,97.48647005,175.3022377,19.67070244,,,,,
841,81,97.48647005,175.3022377,19.67070244,,,,,
842,37,97.48647005,175.3022377,19.67070244,,,,,
843,206,97.48647005,175.3022377,19.67070244,,,,,
844,32,97.48647005,175.3022377,19.67070244,,,,,
845,181,97.48647005,175.3022377,19.67070244,,,,,
846,104,97.48647005,175.3022377,19.67070244,,,,,
847,145,97.48647005,175.3022377,19.67070244,,,,,
848,85,97.48647005,175.3022377,19.67070244,,,,,
849,27,97.48647005,175.3022377,19.67070244,,,,,
850,224,97.48647005,175.3022377,19.67070244,,,,,
851,190,97.48647005,175.3022377,19.67070244,,,,,
852,29,97.48647005,175.3022377,19.67070244,,,,,
853,24,97.48647005,175.3022377,19.67070244,,,,,
854,186,97.48647005,175.3022377,19.67070244,,,,,
855,64,97.48647005,175.3022377,19.67070244,,,,,
856,14,97.48647005,175.3022377,19.67070244,,,,,
857,213,97.48647005,175.3022377,19.67070244,,,,,
858,80,97.48647005,175.3022377,19.67070244,,,,,
859,116,97.48647005,175.3022377,19.67070244,,,,,
860,26,97.48647005,175.3022377,19.67070244,,,,,
861,8,97.48647005,175.3022377,19.67070244,,,,,
862,231,97.48647005,175.3022377,19.67070244,,,,,
863,178,97.48647005,175.3022377,19.67070244,,,,,
864,89,97.48647005,175.3022377,19.67070244,,,,,
865,80,97.48647005,175.3022377,19.67070244,,,,,
866,48,97.48647005,175.3022377,19.67070244,,,,,
867,176,97.48647005,175.3022377,19.67070244,,,,,
868,21,97.48647005,175.3022377,19.67070244,,,,,
869,11,97.48647005,175.3022377,19.67070244,,,,,
870,66,97.48647005,175.3022377,19.67070244,,,,,
871,180,97.48647005,175.3022377,19.67070244,,,,,
872,83,97.48647005,175.3022377,19.67070244,,,,,
873,32,97.48647005,175.3022377,19.67070244,,,,,
874,31,97.48647005,175.3022377,19.67070244,,,,,
875,29,97.48647005,175.3022377,19.67070244,,,,,
876,82,97.48647005,175.3022377,19.67070244,,,,,
877,54,97.48647005,175.3022377,19.67070244,,,,,
878,40,97.48647005,175.3022377,19.67070244,,,,,
879,179,97.48647005,175.3022377,19.67070244,,,,,
880,67,97.48647005,175.3022377,19.67070244,,,,,
881,30,97.48647005,175.3022377,19.67070244,,,,,
882,308,97.48647005,175.3022377,19.67070244,,,,,
883,207,97.48647005,175.3022377,19.67070244,,,,,
884,145,97.48647005,175.3022377,19.67070244,,,,,
885,77,97.48647005,175.3022377,19.67070244,,,,,
886,41,97.48647005,175.3022377,19.67070244,,,,,
887,414,97.48647005,175.3022377,19.67070244,,,,,
888,267,97.48647005,175.3022377,19.67070244,,,,,
889,97,97.48647005,175.3022377,19.67070244,,,,,
890,10,97.48647005,175.3022377,19.67070244,,,,,
891,42,97.48647005,175.3022377,19.67070244,,,,,
892,25,97.48647005,175.3022377,19.67070244,,,,,
893,123,97.48647005,175.3022377,19.67070244,,,,,
894,79,97.48647005,175.3022377,19.67070244,,,,,
895,35,97.48647005,175.3022377,19.67070244,,,,,
896,135,97.48647005,175.3022377,19.67070244,,,,,
897,17,97.48647005,175.3022377,19.67070244,,,,,
898,53,97.48647005,175.3022377,19.67070244,,,,,
899,40,97.48647005,175.3022377,19.67070244,,,,,
900,91,97.48647005,175.3022377,19.67070244,,,,,
901,62,97.48647005,175.3022377,19.67070244,,,,,
902,171,97.48647005,175.3022377,19.67070244,,,,,
903,45,97.48647005,175.3022377,19.67070244,,,,,
904,155,97.48647005,175.3022377,19.67070244,,,,,
905,197,97.48647005,175.3022377,19.67070244,,,,,
906,42,97.48647005,175.3022377,19.67070244,,,,,
907,25,97.48647005,175.3022377,19.67070244,,,,,
908,66,97.48647005,175.3022377,19.67070244,,,,,
909,27,97.48647005,175.3022377,19.67070244,,,,,
910,204,97.48647005,175.3022377,19.67070244,,,,,
911,82,97.48647005,175.3022377,19.67070244,,,,,
912,82,97.48647005,175.3022377,19.67070244,,,,,
913,124,97.48647005,175.3022377,19.67070244,,,,,
914,73,97.48647005,175.3022377,19.67070244,,,,,
915,49,97.48647005,175.3022377,19.67070244,,,,,
916,229,97.48647005,175.3022377,19.67070244,,,,,
917,57,97.48647005,175.3022377,19.67070244,,,,,
918,30,97.48647005,175.3022377,19.67070244,,,,,
919,176,97.48647005,175.3022377,19.67070244,,,,,
920,51,97.48647005,175.3022377,19.67070244,,,,,
921,91,97.48647005,175.3022377,19.67070244,,,,,
922,148,97.48647005,175.3022377,19.67070244,,,,,
923,90,97.48647005,175.3022377,19.67070244,,,,,
924,21,97.48647005,175.3022377,19.67070244,,,,,
925,125,97.48647005,175.3022377,19.67070244,,,,,
926,145,97.48647005,175.3022377,19.67070244,,,,,
927,40,97.48647005,175.3022377,19.67070244,,,,,
928,262,97.48647005,175.3022377,19.67070244,,,,,
929,55,97.48647005,175.3022377,19.67070244,,,,,
930,18,97.48647005,175.3022377,19.67070244,,,,,
931,169,97.48647005,175.3022377,19.67070244,,,,,
932,253,97.48647005,175.3022377,19.67070244,,,,,
933,45,97.48647005,175.3022377,19.67070244,,,,,
934,36,97.48647005,175.3022377,19.67070244,,,,,
935,158,97.48647005,175.3022377,19.67070244,,,,,
936,244,97.48647005,175.3022377,19.67070244,,,,,
937,25,97.48647005,175.3022377,19.67070244,,,,,
938,125,97.48647005,175.3022377,19.67070244,,,,,
939,193,97.48647005,175.3022377,19.67070244,,,,,
940,94,97.48647005,175.3022377,19.67070244,,,,,
941,190,97.48647005,175.3022377,19.67070244,,,,,
942,87,97.48647005,175.3022377,19.67070244,,,,,
943,74,97.48647005,175.3022377,19.67070244,,,,,
944,271,97.48647005,175.3022377,19.67070244,,,,,
945,34,97.48647005,175.3022377,19.67070244,,,,,
946,26,97.48647005,175.3022377,19.67070244,,,,,
947,293,97.48647005,175.3022377,19.67070244,,,,,
948,62,97.48647005,175.3022377,19.67070244,,,,,
949,152,97.48647005,175.3022377,19.67070244,,,,,
950,70,97.48647005,175.3022377,19.67070244,,,,,
951,33,97.48647005,175.3022377,19.67070244,,,,,
952,241,97.48647005,175.3022377,19.67070244,,,,,
953,63,97.48647005,175.3022377,19.67070244,,,,,
954,73,97.48647005,175.3022377,19.67070244,,,,,
955,182,97.48647005,175.3022377,19.67070244,,,,,
956,40,97.48647005,175.3022377,19.67070244,,,,,
957,251,97.48647005,175.3022377,19.67070244,,,,,
958,82,97.48647005,175.3022377,19.67070244,,,,,
959,44,97.48647005,175.3022377,19.67070244,,,,,
960,213,97.48647005,175.3022377,19.67070244,,,,,
961,61,97.48647005,175.3022377,19.67070244,,,,,
962,44,97.48647005,175.3022377,19.67070244,,,,,
963,183,97.48647005,175.3022377,19.67070244,,,,,
964,150,97.48647005,175.3022377,19.67070244,,,,,
965,38,97.48647005,175.3022377,19.67070244,,,,,
966,36,97.48647005,175.3022377,19.67070244,,,,,
967,85,97.48647005,175.3022377,19.67070244,,,,,
968,134,97.48647005,175.3022377,19.67070244,,,,,
969,83,97.48647005,175.3022377,19.67070244,,,,,
970,45,97.48647005,175.3022377,19.67070244,,,,,
971,143,97.48647005,175.3022377,19.67070244,,,,,
972,48,97.48647005,175.3022377,19.67070244,,,,,
973,46,97.48647005,175.3022377,19.67070244,,,,,
974,10,97.48647005,175.3022377,19.67070244,,,,,
975,168,97.48647005,175.3022377,19.67070244,,,,,
976,61,97.48647005,175.3022377,19.67070244,,,,,
977,37,97.48647005,175.3022377,19.67070244,,,,,
978,136,97.48647005,175.3022377,19.67070244,,,,,
979,22,97.48647005,175.3022377,19.67070244,,,,,
980,14,97.48647005,175.3022377,19.67070244,,,,,
981,226,97.48647005,175.3022377,19.67070244,,,,,
982,69,97.48647005,175.3022377,19.67070244,,,,,
983,44,97.48647005,175.3022377,19.67070244,,,,,
984,163,97.48647005,175.3022377,19.67070244,,,,,
985,148,97.48647005,175.3022377,19.67070244,,,,,
986,211,97.48647005,175.3022377,19.67070244,,,,,
987,27,97.48647005,175.3022377,19.67070244,,,,,
988,35,97.48647005,175.3022377,19.67070244,,,,,
989,11,97.48647005,175.3022377,19.67070244,,,,,
990,121,97.48647005,175.3022377,19.67070244,,,,,
991,125,97.48647005,175.3022377,19.67070244,,,,,
992,44,97.48647005,175.3022377,19.67070244,,,,,
993,164,97.48647005,175.3022377,19.67070244,,,,,
994,79,97.48647005,175.3022377,19.67070244,,,,,
995,211,97.48647005,175.3022377,19.67070244,,,,,
996,63,97.48647005,175.3022377,19.67070244,,,,,
997,14,97.48647005,175.3022377,19.67070244,,,,,
998,153,97.48647005,175.3022377,19.67070244,,,,,
999,88,97.48647005,175.3022377,19.67070244,,,,,
1000,48,97.48647005,175.3022377,19.67070244,,,,,
1001,222,97.48647005,175.3022377,19.67070244,,,,,
1002,42,97.48647005,175.3022377,19.67070244,,,,,
1003,128,97.48647005,175.3022377,19.67070244,,,,,
1004,74,97.48647005,175.3022377,19.67070244,,,,,
1005,60,97.48647005,175.3022377,19.67070244,,,,,
1006,112,97.48647005,175.3022377,19.67070244,,,,,
1007,43,97.48647005,175.3022377,19.67070244,,,,,
1008,88,97.48647005,175.3022377,19.67070244,,,,,
1009,157,97.48647005,175.3022377,19.67070244,,,,,
1010,178,97.48647005,175.3022377,19.67070244,,,,,
1011,18,97.48647005,175.3022377,19.67070244,,,,,
1012,237,97.48647005,175.3022377,19.67070244,,,,,
1013,66,97.48647005,175.3022377,19.67070244,,,,,
1014,34,97.48647005,175.3022377,19.67070244,,,,,
1015,156,97.48647005,175.3022377,19.67070244,,,,,
1016,55,97.48647005,175.3022377,19.67070244,,,,,
1017,91,97.48647005,175.3022377,19.67070244,,,,,
1018,166,97.48647005,175.3022377,19.67070244,,,,,
1019,57,97.48647005,175.3022377,19.67070244,,,,,
1020,33,97.48647005,175.3022377,19.67070244,,,,,
1021,164,97.48647005,175.3022377,19.67070244,,,,,
1022,43,97.48647005,175.3022377,19.67070244,,,,,
1023,29,97.48647005,175.3022377,19.67070244,,,,,
1024,63,97.48647005,175.3022377,19.67070244,,,,,
1025,58,97.48647005,175.3022377,19.67070244,,,,,
1026,140,97.48647005,175.3022377,19.67070244,,,,,
1027,65,97.48647005,175.3022377,19.67070244,,,,,
